DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,EL61,2018,20.51,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,EL62,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,EL63,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,EL64,2018,0.35,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,EL65,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES11,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES12,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES13,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES21,2018,111.27,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES22,2018,39.87,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES23,2018,111.66,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES24,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES30,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES41,2018,1908.14,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES42,2018,0.63,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES43,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES51,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES52,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES53,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES61,2018,699.34,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES62,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES63,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES64,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ES70,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FI19,2018,151.50,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FI1B,2018,7.90,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FI1C,2018,187.20,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FI1D,2018,3.50,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FI20,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FR10,2018,3558.81,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRB0,2018,2627.95,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRC1,2018,193.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRC2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRD1,2018,1027.02,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRD2,2018,2726.49,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRE1,2018,6108.48,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRE2,2018,14009.34,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRF1,2018,540.96,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRF2,2018,8622.65,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRF3,2018,30.78,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRG0,2018,67.33,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRH0,2018,25.32,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRI1,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRI2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRI3,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRJ1,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRJ2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRK1,2018,375.90,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRK2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRL0,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRM0,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRY1,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRY2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRY3,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRY4,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,FRY5,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HR02,2018,753.95,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HR03,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HR04,2018,776.49,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HR05,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HR06,2018,22.54,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HU11,2018,5.52,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HU12,2018,29.71,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HU21,2018,184.88,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HU22,2018,195.51,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HU23,2018,263.30,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HU31,2018,4.83,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HU32,2018,105.35,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,HU33,2018,168.99,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,IE01,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,IE02,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,IE04,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,IE05,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,IE06,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,IEZZ,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITC1,2018,32.60,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITC2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITC3,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITC4,2018,125.61,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITF1,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITF2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITF3,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITF4,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITF5,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITF6,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITG1,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITG2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITH1,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITH2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITH3,2018,609.57,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITH4,2018,13.79,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITH5,2018,1159.92,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITI1,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITI2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITI3,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,ITI4,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,LT01,2018,,c
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,LT02,2018,,c
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,LU00,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,LUZZ,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,LVZZ,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,MT00,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,MTZZ,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL11,2018,1053.41,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL12,2018,242.32,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL13,2018,814.86,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL21,2018,133.47,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL22,2018,233.57,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL23,2018,944.50,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL31,2018,4.74,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL32,2018,438.02,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL33,2018,399.86,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL34,2018,944.83,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL41,2018,762.01,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NL42,2018,534.72,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO01,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO02,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO03,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO04,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO05,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO06,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO07,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO08,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO09,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO0A,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,NO0B,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL21,2018,95.12,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL22,2018,118.78,
