DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,EL54,2018,1.15,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,EL61,2018,41.03,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,EL62,2018,0.43,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,EL63,2018,3.45,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,EL64,2018,8.84,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,EL65,2018,5.03,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES11,2018,36.58,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES12,2018,0.02,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES13,2018,1.55,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES21,2018,131.01,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES22,2018,407.46,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES23,2018,163.80,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES24,2018,532.01,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES30,2018,61.63,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES41,2018,3739.82,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES42,2018,778.44,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES43,2018,275.87,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES51,2018,421.86,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES52,2018,10.83,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES53,2018,11.84,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES61,2018,397.43,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES62,2018,9.86,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES63,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES64,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ES70,2018,0.38,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FI19,2018,144.59,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FI1B,2018,91.56,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FI1C,2018,240.92,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FI1D,2018,22.71,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FI20,2018,1.93,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FR10,2018,1667.95,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRB0,2018,4371.66,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRC1,2018,2020.67,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRC2,2018,395.67,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRD1,2018,1387.22,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRD2,2018,2162.30,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRE1,2018,2495.33,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRE2,2018,4269.33,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRF1,2018,348.97,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRF2,2018,3076.19,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRF3,2018,1546.51,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRG0,2018,2380.77,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRH0,2018,2001.16,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRI1,2018,541.10,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRI2,2018,131.94,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRI3,2018,2352.20,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRJ1,2018,45.97,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRJ2,2018,1163.94,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRK1,2018,625.03,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRK2,2018,641.55,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRL0,2018,23.86,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRM0,2018,0.22,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRY1,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRY2,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRY3,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRY4,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,FRY5,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HR02,2018,636.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HR03,2018,4.89,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HR04,2018,746.24,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HR05,2018,3.97,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HR06,2018,106.27,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HU11,2018,32.22,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HU12,2018,254.19,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HU21,2018,617.87,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HU22,2018,666.92,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HU23,2018,921.04,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HU31,2018,597.43,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HU32,2018,849.59,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,HU33,2018,1110.09,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,IE04,2018,6.32,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,IE05,2018,159.37,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,IE06,2018,319.78,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITC1,2018,344.76,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITC2,2018,0.02,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITC3,2018,0.45,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITC4,2018,327.41,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITF1,2018,88.15,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITF2,2018,13.75,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITF3,2018,60.98,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITF4,2018,36.49,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITF5,2018,18.70,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITF6,2018,29.48,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITG1,2018,0.99,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITG2,2018,0.24,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITH1,2018,0.16,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITH2,2018,0.11,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITH3,2018,612.96,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITH4,2018,60.76,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITH5,2018,874.33,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITI1,2018,108.17,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITI2,2018,146.39,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITI3,2018,67.46,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,ITI4,2018,56.29,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,LT01,2018,115.26,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,LT02,2018,2723.64,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,LU00,2018,79.65,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,MT00,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,MTZZ,2018,0.00,
